CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,State Abbreviation
35660,,515,"Niles-Benton Harbor, MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Berrien County,Michigan,26,021,Central,MI
35700,,536,"Nogales, AZ",Micropolitan Statistical Area,,"Tucson-Nogales, AZ",Santa Cruz County,Arizona,04,023,Central,AZ
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Madison County,Nebraska,31,119,Central,NE
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Pierce County,Nebraska,31,139,Outlying,NE
35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Stanton County,Nebraska,31,167,Outlying,NE
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Lincoln County,Nebraska,31,111,Central,NE
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,Logan County,Nebraska,31,113,Outlying,NE
35820,,,"North Platte, NE",Micropolitan Statistical Area,,,McPherson County,Nebraska,31,117,Outlying,NE
35840,,412,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,,"North Port-Sarasota, FL",Manatee County,Florida,12,081,Central,FL
35840,,412,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,,"North Port-Sarasota, FL",Sarasota County,Florida,12,115,Central,FL
35860,,294,"North Vernon, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jennings County,Indiana,18,079,Central,IN
35900,,,"North Wilkesboro, NC",Micropolitan Statistical Area,,,Wilkes County,North Carolina,37,193,Central,NC
35940,,184,"Norwalk, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Huron County,Ohio,39,077,Central,OH
35980,,278,"Norwich-New London, CT",Metropolitan Statistical Area,,"Hartford-West Hartford, CT",New London County,Connecticut,09,011,Central,CT
36020,,500,"Oak Harbor, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Island County,Washington,53,029,Central,WA
36100,,,"Ocala, FL",Metropolitan Statistical Area,,,Marion County,Florida,12,083,Central,FL
36140,,428,"Ocean City, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cape May County,New Jersey,34,009,Central,NJ
36220,,372,"Odessa, TX",Metropolitan Statistical Area,,"Midland-Odessa, TX",Ector County,Texas,48,135,Central,TX
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Box Elder County,Utah,49,003,Central,UT
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Davis County,Utah,49,011,Central,UT
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Morgan County,Utah,49,029,Outlying,UT
36260,,482,"Ogden-Clearfield, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Weber County,Utah,49,057,Central,UT
36300,,,"Ogdensburg-Massena, NY",Micropolitan Statistical Area,,,St. Lawrence County,New York,36,089,Central,NY
36340,,,"Oil City, PA",Micropolitan Statistical Area,,,Venango County,Pennsylvania,42,121,Central,PA
36380,,370,"Okeechobee, FL",Micropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Okeechobee County,Florida,12,093,Central,FL
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,017,Central,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,027,Central,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,051,Outlying,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,081,Outlying,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,083,Central,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,087,Outlying,OK
36420,,416,"Oklahoma City, OK",Metropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109,Central,OK
36460,,160,"Olean, NY",Micropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Cattaraugus County,New York,36,009,Central,NY
36500,,500,"Olympia-Tumwater, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Thurston County,Washington,53,067,Central,WA
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Harrison County,Iowa,19,085,Outlying,IA
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Mills County,Iowa,19,129,Outlying,IA
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Pottawattamie County,Iowa,19,155,Central,IA
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Cass County,Nebraska,31,025,Outlying,NE
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Douglas County,Nebraska,31,055,Central,NE
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Sarpy County,Nebraska,31,153,Central,NE
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Saunders County,Nebraska,31,155,Outlying,NE
36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Washington County,Nebraska,31,177,Outlying,NE
36580,,,"Oneonta, NY",Micropolitan Statistical Area,,,Otsego County,New York,36,077,Central,NY
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Payette County,Idaho,16,075,Central,ID
36620,,147,"Ontario, OR-ID",Micropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Malheur County,Oregon,41,045,Central,OR
36660,,318,"Opelousas, LA",Micropolitan Statistical Area,,"Lafayette-Opelousas-Morgan City, LA",St. Landry Parish,Louisiana,22,097,Central,LA
36700,,192,"Orangeburg, SC",Micropolitan Statistical Area,,"Columbia-Orangeburg-Newberry, SC",Orangeburg County,South Carolina,45,075,Central,SC
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Lake County,Florida,12,069,Outlying,FL
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Orange County,Florida,12,095,Central,FL
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Osceola County,Florida,12,097,Outlying,FL
36740,,422,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Seminole County,Florida,12,117,Central,FL
36780,,118,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,,"Appleton-Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139,Central,WI
36820,,,"Oskaloosa, IA",Micropolitan Statistical Area,,,Mahaska County,Iowa,19,123,Central,IA
36830,,393,"Othello, WA",Micropolitan Statistical Area,,"Moses Lake-Othello, WA",Adams County,Washington,53,001,Central,WA
36840,,312,"Ottawa, KS",Micropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",Franklin County,Kansas,20,059,Central,KS
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Bureau County,Illinois,17,011,Central,IL
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",LaSalle County,Illinois,17,099,Central,IL
36860,,176,"Ottawa-Peru, IL",Micropolitan Statistical Area,,"Chicago-Naperville, IL-IN-WI",Putnam County,Illinois,17,155,Outlying,IL
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,,,Davis County,Iowa,19,051,Outlying,IA
36900,,,"Ottumwa, IA",Micropolitan Statistical Area,,,Wapello County,Iowa,19,179,Central,IA
36940,,,"Owatonna, MN",Micropolitan Statistical Area,,,Steele County,Minnesota,27,147,Central,MN
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,Daviess County,Kentucky,21,059,Central,KY
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,Hancock County,Kentucky,21,091,Outlying,KY
36980,,,"Owensboro, KY",Metropolitan Statistical Area,,,McLean County,Kentucky,21,149,Outlying,KY
37020,,330,"Owosso, MI",Micropolitan Statistical Area,,"Lansing-East Lansing-Owosso, MI",Shiawassee County,Michigan,26,155,Central,MI
37060,,,"Oxford, MS",Micropolitan Statistical Area,,,Lafayette County,Mississippi,28,071,Central,MS
37080,,450,"Oxford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Granville County,North Carolina,37,077,Central,NC
37100,,348,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,,"Los Angeles-Long Beach, CA",Ventura County,California,06,111,Central,CA
37120,,222,"Ozark, AL",Micropolitan Statistical Area,,"Dothan-Enterprise-Ozark, AL",Dale County,Alabama,01,045,Central,AL
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Massac County,Illinois,17,127,Outlying,IL
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Ballard County,Kentucky,21,007,Outlying,KY
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",Livingston County,Kentucky,21,139,Outlying,KY
37140,,424,"Paducah, KY-IL",Micropolitan Statistical Area,,"Paducah-Mayfield, KY-IL",McCracken County,Kentucky,21,145,Central,KY
37220,,332,"Pahrump, NV",Micropolitan Statistical Area,,"Las Vegas-Henderson, NV-AZ",Nye County,Nevada,32,023,Central,NV
37260,,300,"Palatka, FL",Micropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Putnam County,Florida,12,107,Central,FL
37300,,,"Palestine, TX",Micropolitan Statistical Area,,,Anderson County,Texas,48,001,Central,TX
37340,,,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,,,Brevard County,Florida,12,009,Central,FL
37420,,,"Pampa, TX",Micropolitan Statistical Area,,,Gray County,Texas,48,179,Central,TX
37460,,,"Panama City, FL",Metropolitan Statistical Area,,,Bay County,Florida,12,005,Central,FL
37460,,,"Panama City, FL",Metropolitan Statistical Area,,,Gulf County,Florida,12,045,Outlying,FL
37500,,308,"Paragould, AR",Micropolitan Statistical Area,,"Jonesboro-Paragould, AR",Greene County,Arkansas,05,055,Central,AR
37540,,,"Paris, TN",Micropolitan Statistical Area,,,Henry County,Tennessee,47,079,Central,TN
37580,,,"Paris, TX",Micropolitan Statistical Area,,,Lamar County,Texas,48,277,Central,TX
37620,,425,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,,"Parkersburg-Marietta-Vienna, WV-OH",Wirt County,West Virginia,54,105,Outlying,WV
37620,,425,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,,"Parkersburg-Marietta-Vienna, WV-OH",Wood County,West Virginia,54,107,Central,WV
37660,,,"Parsons, KS",Micropolitan Statistical Area,,,Labette County,Kansas,20,099,Central,KS
37740,,,"Payson, AZ",Micropolitan Statistical Area,,,Gila County,Arizona,04,007,Central,AZ
37780,,,"Pecos, TX",Micropolitan Statistical Area,,,Reeves County,Texas,48,389,Central,TX
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,,,Escambia County,Florida,12,033,Central,FL
37860,,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,,,Santa Rosa County,Florida,12,113,Central,FL
37900,,426,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Marshall County,Illinois,17,123,Outlying,IL
37900,,426,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Peoria County,Illinois,17,143,Central,IL
37900,,426,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Stark County,Illinois,17,175,Outlying,IL
37900,,426,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Tazewell County,Illinois,17,179,Central,IL
37900,,426,"Peoria, IL",Metropolitan Statistical Area,,"Peoria-Canton, IL",Woodford County,Illinois,17,203,Central,IL
37940,,316,"Peru, IN",Micropolitan Statistical Area,,"Kokomo-Peru, IN",Miami County,Indiana,18,103,Central,IN
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Burlington County,New Jersey,34,005,Central,NJ
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Camden County,New Jersey,34,007,Central,NJ
37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Gloucester County,New Jersey,34,015,Central,NJ
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Bucks County,Pennsylvania,42,017,Central,PA
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Chester County,Pennsylvania,42,029,Central,PA
37980,33874,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Montgomery County-Bucks County-Chester County, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Montgomery County,Pennsylvania,42,091,Central,PA
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Delaware County,Pennsylvania,42,045,Central,PA
37980,37964,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia, PA","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Philadelphia County,Pennsylvania,42,101,Central,PA
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",New Castle County,Delaware,10,003,Central,DE
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cecil County,Maryland,24,015,Central,MD
37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Salem County,New Jersey,34,033,Central,NJ
38060,,,"Phoenix-Mesa-Scottsdale, AZ",Metropolitan Statistical Area,,,Maricopa County,Arizona,04,013,Central,AZ
38060,,,"Phoenix-Mesa-Scottsdale, AZ",Metropolitan Statistical Area,,,Pinal County,Arizona,04,021,Central,AZ
38100,,406,"Picayune, MS",Micropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Pearl River County,Mississippi,28,109,Central,MS
38180,,,"Pierre, SD",Micropolitan Statistical Area,,,Hughes County,South Dakota,46,065,Central,SD
38180,,,"Pierre, SD",Micropolitan Statistical Area,,,Stanley County,South Dakota,46,117,Central,SD
38180,,,"Pierre, SD",Micropolitan Statistical Area,,,Sully County,South Dakota,46,119,Outlying,SD
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Cleveland County,Arkansas,05,025,Outlying,AR
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Jefferson County,Arkansas,05,069,Central,AR
38220,,340,"Pine Bluff, AR",Metropolitan Statistical Area,,"Little Rock-North Little Rock, AR",Lincoln County,Arkansas,05,079,Outlying,AR
38240,,,"Pinehurst-Southern Pines, NC",Micropolitan Statistical Area,,,Moore County,North Carolina,37,125,Central,NC
38260,,,"Pittsburg, KS",Micropolitan Statistical Area,,,Crawford County,Kansas,20,037,Central,KS
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Allegheny County,Pennsylvania,42,003,Central,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Armstrong County,Pennsylvania,42,005,Outlying,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Beaver County,Pennsylvania,42,007,Central,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Butler County,Pennsylvania,42,019,Central,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Fayette County,Pennsylvania,42,051,Outlying,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Washington County,Pennsylvania,42,125,Central,PA
38300,,430,"Pittsburgh, PA",Metropolitan Statistical Area,,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Westmoreland County,Pennsylvania,42,129,Central,PA
38340,,,"Pittsfield, MA",Metropolitan Statistical Area,,,Berkshire County,Massachusetts,25,003,Central,MA
38380,,,"Plainview, TX",Micropolitan Statistical Area,,,Hale County,Texas,48,189,Central,TX
38420,,,"Platteville, WI",Micropolitan Statistical Area,,,Grant County,Wisconsin,55,043,Central,WI
38460,,,"Plattsburgh, NY",Micropolitan Statistical Area,,,Clinton County,New York,36,019,Central,NY
38500,,515,"Plymouth, IN",Micropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Marshall County,Indiana,18,099,Central,IN
38540,,,"Pocatello, ID",Metropolitan Statistical Area,,,Bannock County,Idaho,16,005,Central,ID
38580,,,"Point Pleasant, WV-OH",Micropolitan Statistical Area,,,Gallia County,Ohio,39,053,Central,OH
38580,,,"Point Pleasant, WV-OH",Micropolitan Statistical Area,,,Mason County,West Virginia,54,053,Central,WV
38620,,,"Ponca City, OK",Micropolitan Statistical Area,,,Kay County,Oklahoma,40,071,Central,OK
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Guánica Municipio,Puerto Rico,72,055,Outlying,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Guayanilla Municipio,Puerto Rico,72,059,Outlying,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Juana Díaz Municipio,Puerto Rico,72,075,Outlying,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Peñuelas Municipio,Puerto Rico,72,111,Outlying,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Ponce Municipio,Puerto Rico,72,113,Central,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Villalba Municipio,Puerto Rico,72,149,Outlying,PR
38660,,434,"Ponce, PR",Metropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Yauco Municipio,Puerto Rico,72,153,Outlying,PR
38700,,145,"Pontiac, IL",Micropolitan Statistical Area,,"Bloomington-Pontiac, IL",Livingston County,Illinois,17,105,Central,IL
38740,,,"Poplar Bluff, MO",Micropolitan Statistical Area,,,Butler County,Missouri,29,023,Central,MO
38780,,188,"Portales, NM",Micropolitan Statistical Area,,"Clovis-Portales, NM",Roosevelt County,New Mexico,35,041,Central,NM
38820,,,"Port Angeles, WA",Micropolitan Statistical Area,,,Clallam County,Washington,53,009,Central,WA
38840,,534,"Port Clinton, OH",Micropolitan Statistical Area,,"Toledo-Port Clinton, OH",Ottawa County,Ohio,39,123,Central,OH
38860,,438,"Portland-South Portland, ME",Metropolitan Statistical Area,,"Portland-Lewiston-South Portland, ME",Cumberland County,Maine,23,005,Central,ME
38860,,438,"Portland-South Portland, ME",Metropolitan Statistical Area,,"Portland-Lewiston-South Portland, ME",Sagadahoc County,Maine,23,023,Outlying,ME
38860,,438,"Portland-South Portland, ME",Metropolitan Statistical Area,,"Portland-Lewiston-South Portland, ME",York County,Maine,23,031,Central,ME
